Unnamed: 0,Unnamed: 1,Unnamed: 2,Consulta de precios
2010-04-21 00:00:00,(E),445.0,
2010-04-22 00:00:00,(E),450.0,
2010-04-23 00:00:00,(E),444.0,
2010-04-26 00:00:00,(E),444.0,
2010-04-27 00:00:00,(E),430.0,
2010-04-28 00:00:00,(E),450.0,
2010-04-29 00:00:00,(E),460.0,
2010-04-30 00:00:00,(E),460.0,
2010-05-03 00:00:00,(E),460.0,
2010-05-04 00:00:00,(E),460.0,
2010-05-05 00:00:00,(E),460.0,
2010-05-06 00:00:00,(E),460.0,
2010-05-07 00:00:00,(E),460.0,
2010-05-10 00:00:00,(E),460.0,
2010-05-11 00:00:00,(E),470.0,
2010-05-12 00:00:00,(E),475.0,
2010-05-13 00:00:00,(E),470.0,
2010-05-14 00:00:00,(E),460.0,
2010-05-17 00:00:00,(E),450.0,
2010-05-18 00:00:00,(E),455.0,
2010-05-19 00:00:00,(E),446.0,
2010-05-20 00:00:00,(E),456.0,
2010-05-21 00:00:00,(E),464.0,
2010-05-26 00:00:00,(E),470.0,
2010-05-27 00:00:00,(E),475.0,
2010-05-28 00:00:00,(E),465.0,
2010-05-31 00:00:00,(E),460.0,
2010-06-01 00:00:00,(E),455.0,
2010-06-02 00:00:00,(E),466.0,
2010-06-03 00:00:00,(E),455.0,
2010-06-04 00:00:00,(E),458.0,
2010-06-07 00:00:00,(E),460.0,
2010-06-08 00:00:00,(E),465.0,
2010-06-09 00:00:00,,470.0,
2010-06-10 00:00:00,,470.0,
2010-06-11 00:00:00,,479.0,
2010-06-14 00:00:00,(E),475.0,
2010-06-15 00:00:00,(E),475.0,
2010-06-16 00:00:00,(E),478.0,
2010-06-17 00:00:00,(E),478.0,
2010-06-18 00:00:00,(E),484.0,
2010-06-22 00:00:00,(E),477.0,
2010-06-23 00:00:00,(E),478.0,
2010-06-24 00:00:00,,480.0,
2010-06-25 00:00:00,,481.0,
2010-06-28 00:00:00,(E),470.0,
2010-06-29 10:36:00,(E),460.0,
2010-06-30 10:36:00,,480.2,
2010-07-01 10:14:00,,487.1,
2010-07-02 10:36:00,(E),490.0,
2010-07-05 10:40:00,(E),487.0,
2010-07-06 10:38:00,(E),490.0,
2010-07-07 10:40:00,(E),498.0,
2010-07-08 10:52:00,(E),495.0,
2010-07-12 10:50:00,(E),490.0,
2010-07-13 10:45:00,(E),490.0,
2010-07-14 10:55:00,(E),498.0,
2010-07-15 10:52:00,(E),507.0,
2010-07-16 10:55:00,(E),506.0,
2010-07-19 10:40:00,(E),487.0,
2010-07-20 10:45:00,(E),487.0,
2010-07-21 10:39:00,(E),498.0,
2010-07-22 10:44:00,(E),498.0,
2010-07-23 10:45:00,(E),498.0,
2010-07-26 10:38:00,(E),483.0,
2010-07-27 10:45:00,(E),483.0,
2010-07-28 10:47:00,,502.0,
2010-07-29 10:35:00,,507.5,
2010-07-30 10:40:00,,515.0,
2010-08-02 10:48:00,,526.0,
2010-08-03 10:42:00,,515.0,
2010-08-04 10:40:00,,526.0,
2010-08-05 10:41:00,,536.0,
2010-08-06 10:39:00,,530.0,
2010-08-09 10:35:00,,530.0,
2010-08-10 10:50:00,,525.0,
2010-08-11 10:56:00,,530.0,
2010-08-12 10:41:00,,539.0,
2010-08-13 10:47:00,,539.5,
2010-08-17 10:47:00,,539.7,
2010-08-18 10:45:00,,549.8,
2010-08-19 10:36:00,,549.5,
2010-08-20 10:38:00,,549.0,
2010-08-23 10:38:00,,549.0,
2010-08-24 10:49:00,,536.4,
2010-08-25 10:42:00,,541.0,
2010-08-26 10:39:00,,545.0,
2010-08-27 10:45:00,,550.0,
2010-08-30 10:56:00,,550.0,
2010-08-31 10:48:00,(E),550.0,
2010-09-01 10:45:00,(E),550.0,
2010-09-02 10:40:00,(E),550.0,
2010-09-03 10:41:00,(E),560.0,
2010-09-06 10:40:00,(E),550.0,
2010-09-07 10:51:00,(E),555.0,
2010-09-08 10:50:00,(E),550.0,
2010-09-09 10:55:00,(E),550.0,
2010-09-10 10:38:00,(E),550.0,
2010-09-13 10:49:00,(E),550.0,
2010-09-14 10:34:00,(E),550.0,
2010-09-15 10:50:00,(E),560.0,
2010-09-16 10:40:00,(E),560.0,
2010-09-17 10:45:00,(E),565.0,
2010-09-20 10:44:00,(E),575.0,
2010-09-21 10:56:00,(E),580.0,
2010-09-22 10:40:00,(E),580.0,
2010-09-23 10:49:00,(E),575.0,
2010-09-24 10:48:00,(E),580.0,
2010-09-27 10:40:00,(E),580.0,
2010-09-28 10:41:00,(E),575.0,
2010-09-29 10:40:00,,580.0,
2010-09-30 10:38:00,,550.0,
2010-10-01 10:36:00,(E),550.0,
2010-10-04 10:38:00,,550.0,
2010-10-05 10:36:00,,550.0,
2010-10-06 05:07:00,,570.0,
2010-10-08 10:41:00,,600.0,
2010-10-12 10:55:00,,610.0,
2010-10-13 10:46:00,,610.0,
2010-10-14 10:45:00,,610.0,
2010-10-15 10:45:00,(E),610.0,
2010-10-18 10:47:00,(E),610.0,
2010-10-19 10:44:00,(E),605.0,
2010-10-20 10:42:00,(E),610.0,
2010-10-21 10:40:00,(E),600.0,
2010-10-22 10:38:00,(E),610.0,
2010-10-25 10:44:00,(E),640.0,
2010-10-26 10:42:00,(E),650.0,
2010-10-28 10:40:00,(E),660.0,
2010-10-29 10:45:00,(E),654.0,
2010-11-01 10:44:00,(E),647.0,
2010-11-02 10:42:00,(E),647.0,
2010-11-03 10:47:00,(E),647.0,
2010-11-04 10:43:00,(E),647.0,
2010-11-05 10:46:00,(E),647.0,
2010-11-08 10:50:00,(E),647.0,
2010-11-09 10:44:00,(E),647.0,
2010-11-10 10:40:00,(E),647.0,
2010-11-11 10:40:00,(E),647.0,
2010-11-12 10:40:00,(E),647.0,
2010-11-15 10:40:00,(E),650.0,
2010-11-16 10:40:00,(E),630.0,
2010-11-17 10:48:00,,665.0,
2010-11-18 10:40:00,(E),630.0,
2010-11-19 10:42:00,(E),630.0,
2010-11-23 10:35:00,(E),610.0,
2010-11-24 10:40:00,(E),625.0,
2010-11-25 10:45:00,(E),625.0,
2010-11-26 10:40:00,(E),630.0,
2010-11-29 10:40:00,(E),630.0,
2010-11-30 10:42:00,(E),625.0,
2010-12-01 10:40:00,(E),630.0,
2010-12-02 10:40:00,(E),630.0,
2010-12-03 10:38:00,(E),630.0,
2010-12-06 10:44:00,(E),630.0,
2010-12-07 10:45:00,(E),620.0,
2010-12-09 10:41:00,(E),630.0,
2010-12-10 10:50:00,(E),640.0,
2010-12-13 10:43:00,(E),650.0,
2010-12-14 10:42:00,,670.0,
2010-12-15 10:43:00,(E),650.0,
2010-12-16 10:50:00,(E),650.0,
2010-12-17 10:40:00,(E),650.0,
2010-12-20 10:40:00,(E),670.0,
2010-12-21 10:45:00,(E),670.0,
2010-12-22 10:46:00,(E),670.0,
2010-12-23 05:25:00,(E),670.0,
2010-12-27 10:55:00,(E),670.0,
2010-12-28 10:55:00,(E),690.0,
2010-12-29 10:53:00,(E),715.0,
2010-12-30 04:55:00,(E),697.0,
2011-01-03 10:42:00,(E),700.0,
2011-01-04 10:47:00,(E),695.0,
2011-01-05 10:43:00,(E),695.0,
2011-01-06 10:43:00,(E),695.0,
2011-01-07 10:40:00,(E),695.0,
2011-01-10 10:38:00,(E),705.0,
2011-01-11 10:40:00,(E),710.0,
2011-01-12 10:45:00,,710.0,
2011-01-13 10:37:00,,730.0,
2011-01-14 10:40:00,,720.0,
2011-01-17 10:35:00,(E),720.0,
2011-01-18 10:35:00,(E),730.0,
2011-01-19 10:38:00,,750.0,
2011-01-20 10:38:00,(E),750.0,
2011-01-21 10:38:00,(E),750.0,
2011-01-24 10:42:00,,760.0,
2011-01-25 10:40:00,,749.0,
2011-01-26 10:40:00,,769.9,
2011-01-27 10:40:00,,755.0,
2011-01-28 10:40:00,,750.0,
2011-01-31 10:40:00,,750.0,
2011-02-01 10:55:00,,756.0,
2011-02-02 10:40:00,,767.5,
2011-02-03 10:55:00,,769.4,
2011-02-04 10:51:00,,770.0,
2011-02-07 10:50:00,,768.0,
2011-02-08 10:48:00,,775.0,
2011-02-09 10:41:00,,790.0,
2011-02-10 10:55:00,,790.0,
2011-02-11 10:44:00,,800.0,
2011-02-14 10:55:00,,790.0,
2011-02-15 10:42:00,(E),780.0,
2011-02-16 10:40:00,,760.0,
2011-02-17 10:52:00,,770.0,
2011-02-18 10:45:00,(E),770.0,
2011-02-21 10:37:00,,766.0,
2011-02-22 10:44:00,,750.0,
2011-02-23 10:45:00,,765.0,
2011-02-24 10:44:00,,750.0,
2011-02-25 10:44:00,(E),775.0,
2011-02-28 10:40:00,,780.0,
2011-03-01 10:44:00,,785.0,
2011-03-02 10:40:00,,786.0,
2011-03-03 10:45:00,,790.0,
2011-03-04 10:45:00,(E),790.0,
2011-03-09 10:40:00,,760.0,
2011-03-10 10:40:00,(E),740.0,
2011-03-11 10:40:00,(E),730.0,
2011-03-14 10:52:00,(E),718.0,
2011-03-15 10:42:00,(E),678.0,
2011-03-16 10:44:00,,719.6,
2011-03-17 10:44:00,,720.0,
2011-03-18 10:42:00,(E),780.0,
2011-03-21 10:42:00,(E),760.0,
2011-03-22 10:40:00,(E),720.0,
2011-03-23 10:50:00,(E),730.0,
2011-03-28 10:40:00,,700.0,
2011-03-29 10:40:00,,700.0,
2011-03-30 10:44:00,,700.0,
2011-03-31 10:42:00,,740.0,
2011-04-01 10:39:00,,762.0,
2011-04-04 10:40:00,(E),780.0,
2011-04-05 10:31:00,(E),760.0,
2011-04-06 10:44:00,(E),762.0,
2011-04-07 10:40:00,(E),762.0,
2011-04-08 10:36:00,(E),762.0,
2011-04-11 10:40:00,(E),762.0,
2011-04-12 10:35:00,(E),742.0,
2011-04-13 10:38:00,(E),742.0,
2011-04-14 10:37:00,(E),740.0,
2011-04-15 10:40:00,(E),730.0,
2011-04-18 10:37:00,(E),730.0,
2011-04-19 10:44:00,(E),740.0,
2011-04-20 04:20:00,(E),740.0,
2011-04-25 10:56:00,(E),745.0,
2011-04-26 10:40:00,(E),740.0,
2011-04-27 10:43:00,(E),710.0,
2011-04-28 10:50:00,(E),700.0,
2011-04-29 10:43:00,(E),715.0,
2011-05-02 10:40:00,(E),710.0,
2011-05-03 10:40:00,(E),725.0,
2011-05-04 10:43:00,(E),725.0,
2011-05-05 10:44:00,(E),715.0,
2011-05-06 10:57:00,(E),710.0,
2011-05-09 10:40:00,(E),710.0,
2011-05-10 10:40:00,(E),735.0,
2011-05-11 10:48:00,(E),720.0,
2011-05-12 10:40:00,(E),720.0,
2011-05-13 10:43:00,(E),720.0,
2011-05-16 10:55:00,(E),720.0,
2011-05-17 10:48:00,,727.0,
2011-05-18 10:40:00,,748.5,
2011-05-19 10:53:00,(E),748.7,
2011-05-20 10:44:00,(E),748.5,
2011-05-23 10:45:00,(E),748.5,
2011-05-24 10:53:00,(E),748.5,
2011-05-26 10:44:00,(E),744.0,
2011-05-27 10:40:00,(E),740.0,
2011-05-30 10:38:00,(E),740.0,
2011-05-31 10:45:00,(E),730.0,
2011-06-01 10:40:00,(E),740.0,
2011-06-02 10:43:00,(E),0.0,
2011-06-03 10:45:00,(E),0.0,
2011-06-06 10:43:00,(E),720.0,
2011-06-07 10:44:00,(E),730.0,
2011-06-08 10:44:00,(E),730.0,
2011-06-09 10:50:00,(E),730.0,
2011-06-10 10:35:00,(E),735.0,
2011-06-13 10:50:00,(E),730.0,
2011-06-14 10:35:00,(E),715.0,
2011-06-15 10:40:00,(E),705.0,
2011-06-16 10:44:00,(E),700.0,
2011-06-17 10:36:00,(E),690.0,
2011-06-21 10:54:00,(E),690.0,
2011-06-22 10:44:00,(E),690.0,
2011-06-23 10:38:00,(E),690.0,
2011-06-24 10:43:00,(E),690.0,
2011-06-27 10:37:00,(E),680.0,
2011-06-28 10:56:00,(E),685.0,
2011-06-29 10:48:00,(E),690.0,
2011-06-30 10:44:00,(E),640.0,
2011-07-01 10:50:00,(E),640.0,
2011-07-04 10:47:00,(E),640.0,
2011-07-05 10:43:00,(E),665.0,
2011-07-06 10:40:00,(E),665.0,
2011-07-07 10:38:00,(E),680.0,
2011-07-08 10:41:00,(E),690.0,
2011-07-11 10:40:00,(E),690.0,
2011-07-12 10:44:00,(E),700.0,
2011-07-13 10:42:00,(E),714.0,
2011-07-14 10:44:00,(E),706.0,
2011-07-15 10:40:00,(E),706.0,
2011-07-18 10:45:00,(E),706.0,
2011-07-19 10:48:00,(E),708.0,
2011-07-20 10:48:00,(E),708.0,
2011-07-21 10:49:00,(E),700.0,
2011-07-22 10:52:00,(E),705.0,
2011-07-25 10:52:00,(E),697.0,
2011-07-26 10:56:00,(E),697.0,
2011-07-27 10:39:00,(E),697.0,
2011-07-28 10:40:00,(E),697.0,
2011-07-29 10:46:00,(E),680.0,
2011-08-01 10:49:00,(E),680.0,
2011-08-02 10:40:00,(E),690.0,
2011-08-03 10:42:00,(E),680.0,
2011-08-04 10:50:00,(E),670.0,
2011-08-05 10:36:00,(E),680.0,
2011-08-08 10:35:00,(E),655.0,
2011-08-09 10:43:00,(E),677.0,
2011-08-10 10:41:00,(E),677.0,
2011-08-11 10:40:00,(E),700.0,
2011-08-12 10:40:00,(E),700.0,
2011-08-15 10:36:00,(E),700.0,
2011-08-16 10:38:00,(E),690.0,
2011-08-17 10:48:00,(E),675.0,
2011-08-18 10:45:00,(E),675.0,
2011-08-19 10:41:00,(E),675.0,
2011-08-23 10:40:00,(E),670.0,
2011-08-24 10:35:00,(E),670.0,
2011-08-25 10:40:00,(E),670.0,
2011-08-26 10:43:14,(E),670.0,
2011-08-29 10:40:00,(E),672.0,
2011-08-30 10:38:00,(E),672.0,
2011-08-31 10:40:00,(E),665.0,
2011-09-01 10:38:00,(E),665.0,
2011-09-02 10:40:00,(E),665.0,
2011-09-05 10:36:00,(E),665.0,
2011-09-06 10:50:00,(E),665.0,
2011-09-07 10:35:00,(E),660.0,
2011-09-08 10:40:00,(E),660.0,
2011-09-09 10:42:00,(E),660.0,
2011-09-12 10:40:00,(E),660.0,
2011-09-13 10:54:00,(E),0.0,
2011-09-14 10:55:00,(E),665.0,
2011-09-15 10:45:00,(E),0.0,
2011-09-16 10:38:00,(E),665.0,
2011-09-19 10:40:00,(E),665.0,
2011-09-20 10:44:00,(E),665.0,
2011-09-21 10:39:00,(E),635.0,
2011-09-22 10:35:00,(E),610.0,
2011-09-23 10:35:00,(E),610.0,
2011-09-26 10:33:00,(E),630.0,
2011-09-27 10:38:00,(E),630.0,
2011-09-28 10:35:00,(E),620.0,
2011-09-29 10:43:00,(E),620.0,
2011-09-30 10:44:00,(E),0.0,
2011-10-03 10:38:00,(E),0.0,
2011-10-04 10:37:00,(E),580.0,
2011-10-05 11:05:00,(E),600.0,
2011-10-06 04:36:00,(E),600.0,
2011-10-11 11:02:00,(E),610.0,
2011-10-12 10:42:00,(E),610.0,
2011-10-13 10:40:00,(E),610.0,
2011-10-14 10:37:00,(E),610.0,
2011-10-17 10:36:00,(E),600.0,
2011-10-18 10:40:00,(E),595.0,
2011-10-19 10:40:00,(E),595.0,
2011-10-20 10:40:00,(E),595.0,
2011-10-21 10:42:00,(E),595.0,
2011-10-24 11:04:00,(E),600.0,
2011-10-25 10:50:00,(E),600.0,
2011-10-26 10:40:00,(E),590.0,
2011-10-27 10:46:00,(E),590.0,
2011-10-28 10:38:00,(E),590.0,
2011-10-31 10:38:00,(E),590.0,
2011-11-01 10:40:00,(E),600.0,
2011-11-02 10:40:00,(E),600.0,
2011-11-03 10:40:00,(E),600.0,
2011-11-04 10:44:00,(E),590.0,
2011-11-07 10:40:00,(E),580.0,
2011-11-08 10:40:00,(E),590.0,
2011-11-09 10:49:00,(E),580.0,
2011-11-10 10:35:00,(E),590.0,
2011-11-11 10:48:00,(E),590.0,
2011-11-14 10:43:00,(E),590.0,
2011-11-15 10:58:00,(E),590.0,
2011-11-16 10:45:00,(E),590.0,
2011-11-17 10:45:00,(E),575.0,
2011-11-18 10:40:00,(E),550.0,
2011-11-21 10:38:00,(E),547.0,
2011-11-22 10:34:00,(E),535.0,
2011-11-23 10:35:00,(E),527.0,
2011-11-24 10:38:00,(E),527.0,
2011-11-25 10:38:00,(E),506.0,
2011-11-29 10:45:00,,529.0,
2011-11-30 10:44:00,(E),530.0,
2011-12-01 10:47:00,(E),530.0,
2011-12-02 10:45:00,(E),530.0,
2011-12-05 10:39:00,(E),530.0,
2011-12-06 10:48:00,(E),530.0,
2011-12-07 05:05:00,(E),530.0,
2011-12-12 10:45:00,(E),570.0,
2011-12-13 10:46:00,(E),590.0,
2011-12-14 10:34:00,(E),590.0,
2011-12-15 10:53:00,(E),580.0,
2011-12-16 10:42:00,(E),580.0,
2011-12-19 11:00:00,(E),580.0,
2011-12-20 11:00:00,(E),580.0,
2011-12-21 10:43:00,(E),580.0,
2011-12-22 10:48:00,(E),580.0,
2011-12-23 03:40:00,(E),580.0,
2011-12-27 10:45:00,(E),600.0,
2011-12-28 10:42:00,,639.0,
2011-12-29 10:44:00,(E),680.0,
2011-12-30 04:10:00,(E),700.0,
2012-01-03 11:01:00,(E),720.0,
2012-01-04 10:50:00,(E),735.0,
2012-01-05 10:55:00,(E),735.0,
2012-01-06 10:40:00,(E),738.0,
2012-01-09 10:51:00,(E),745.0,
2012-01-10 10:38:00,(E),730.0,
2012-01-11 10:46:00,(E),725.0,
2012-01-12 10:35:00,(E),0.0,
2012-01-13 10:36:00,(E),700.0,
2012-01-16 10:40:00,(E),700.0,
2012-01-17 10:47:00,(E),710.0,
2012-01-18 10:42:00,(E),710.0,
2012-01-19 10:47:00,,715.0,
2012-01-20 10:45:00,(E),710.0,
2012-01-23 10:55:00,(E),705.0,
2012-01-24 11:08:00,(E),705.0,
2012-01-25 10:53:00,(E),705.0,
2012-01-26 10:44:00,(E),710.0,
2012-01-27 10:40:00,(E),715.0,
2012-01-30 10:44:00,(E),710.0,
2012-01-31 10:44:00,(E),710.0,
2012-02-01 10:45:00,(E),710.0,
2012-02-02 10:48:00,(E),710.0,
2012-02-03 10:41:00,(E),700.0,
2012-02-06 10:47:00,(E),690.0,
2012-02-07 10:48:00,(E),685.0,
2012-02-08 10:50:00,(E),680.0,
2012-02-09 10:41:00,(E),680.0,
2012-02-10 10:55:00,(E),665.0,
2012-02-13 10:53:00,(E),670.0,
2012-02-14 11:18:00,(E),665.0,
2012-02-15 12:03:00,(E),660.0,
2012-02-16 10:58:00,(E),655.0,
2012-02-17 10:38:00,(E),655.0,
2012-02-22 10:39:00,(E),645.0,
2012-02-23 10:36:00,(E),645.0,
2012-02-24 10:44:00,(E),640.0,
2012-02-28 10:44:00,(E),645.0,
2012-02-29 10:55:00,(E),650.0,
2012-03-01 10:43:00,(E),660.0,
2012-03-02 10:44:00,(E),660.0,
2012-03-05 10:43:00,(E),655.0,
2012-03-06 10:49:00,(E),655.0,
2012-03-07 10:44:00,(E),645.0,
2012-03-08 10:43:00,(E),645.0,
2012-03-09 10:40:00,(E),645.0,
2012-03-12 10:48:00,(E),690.0,
2012-03-13 10:48:00,(E),720.0,
2012-03-14 10:55:00,(E),720.0,
2012-03-15 10:53:00,(E),720.0,
2012-03-16 10:53:00,(E),720.0,
2012-03-19 10:40:00,(E),710.0,
2012-03-20 10:52:00,(E),700.0,
2012-03-21 10:49:00,(E),710.0,
2012-03-22 10:43:00,(E),710.0,
2012-03-23 10:59:00,(E),710.0,
2012-03-26 10:41:00,(E),710.0,
2012-03-27 10:55:00,(E),710.0,
2012-03-28 10:58:00,(E),710.0,
2012-03-29 10:55:00,(E),700.0,
2012-03-30 04:31:00,(E),700.0,
2012-04-03 10:45:00,(E),700.0,
2012-04-04 04:58:00,(E),695.0,
2012-04-09 10:50:00,(E),695.0,
2012-04-10 10:57:00,(E),695.0,
2012-04-11 10:44:00,(E),690.0,
2012-04-12 10:48:00,(E),690.0,
2012-04-13 10:45:00,(E),690.0,
2012-04-16 10:50:00,(E),690.0,
2012-04-17 10:44:00,(E),690.0,
2012-04-18 10:50:00,(E),680.0,
2012-04-19 10:45:00,(E),680.0,
2012-04-20 10:46:00,(E),680.0,
2012-04-23 10:47:00,(E),680.0,
2012-04-24 10:50:00,(E),680.0,
2012-04-25 10:48:00,(E),680.0,
2012-04-26 10:48:00,(E),680.0,
2012-04-27 04:36:00,(E),680.0,
2012-05-02 11:07:00,(E),680.0,
2012-05-03 10:50:00,(E),675.0,
2012-05-04 10:45:00,(E),675.0,
2012-05-07 10:47:00,(E),675.0,
2012-05-08 10:44:00,(E),675.0,
2012-05-09 10:38:00,(E),670.0,
2012-05-10 10:35:00,(E),660.0,
2012-05-11 10:40:00,(E),660.0,
2012-05-14 10:40:00,(E),660.0,
2012-05-15 10:45:00,(E),660.0,
2012-05-16 10:50:00,(E),670.0,
2012-05-17 10:50:00,(E),670.0,
2012-05-18 10:43:00,(E),670.0,
2012-05-21 10:45:00,(E),670.0,
2012-05-22 09:55:00,(E),670.0,
2012-05-23 09:45:00,(E),670.0,
2012-05-24 09:47:00,(E),660.0,
2012-05-28 09:55:00,(E),660.0,
2012-05-29 09:50:00,(E),660.0,
2012-05-30 10:05:00,(E),660.0,
2012-05-31 09:38:00,(E),660.0,
2012-06-01 09:45:00,(E),660.0,
2012-06-04 09:43:00,(E),650.0,
2012-06-05 09:41:00,(E),660.0,
2012-06-06 10:01:00,(E),660.0,
2012-06-07 09:45:00,(E),660.0,
2012-06-08 09:40:00,(E),660.0,
2012-06-11 09:39:00,(E),660.0,
2012-06-12 09:45:00,(E),660.0,
2012-06-13 09:52:00,(E),665.0,
2012-06-14 09:44:00,(E),665.0,
2012-06-15 09:44:00,(E),665.0,
2012-06-18 09:50:00,(E),675.0,
2012-06-19 05:20:00,(E),680.0,
2012-06-21 10:00:00,(E),680.0,
2012-06-22 11:00:00,(E),680.0,
2012-06-25 09:59:00,(E),680.0,
2012-06-26 09:58:00,(E),690.0,
2012-06-27 10:46:00,(E),690.0,
2012-06-28 10:15:00,(E),690.0,
2012-06-29 09:48:00,(E),690.0,
2012-07-02 09:50:00,(E),690.0,
2012-07-03 09:51:00,(E),700.0,
2012-07-04 09:51:00,(E),700.0,
2012-07-05 10:02:00,(E),710.0,
2012-07-06 09:44:00,(E),720.0,
2012-07-10 09:50:00,(E),720.0,
2012-07-11 09:43:00,(E),720.0,
2012-07-12 09:55:00,(E),720.0,
2012-07-13 09:45:00,(E),720.0,
2012-07-16 09:42:00,(E),720.0,
2012-07-17 09:50:00,(E),740.0,
2012-07-18 09:58:00,(E),740.0,
2012-07-19 09:50:00,(E),750.0,
2012-07-20 09:45:00,(E),750.0,
2012-07-23 09:45:00,(E),750.0,
2012-07-24 09:40:00,(E),740.0,
2012-07-25 09:40:00,(E),750.0,
2012-07-26 09:44:00,(E),750.0,
2012-07-27 09:50:00,(E),750.0,
2012-07-30 09:50:00,(E),760.0,
2012-07-31 09:46:00,(E),780.0,
2012-08-01 09:40:00,(E),770.0,
2012-08-02 09:51:00,(E),760.0,
2012-08-03 09:41:00,(E),760.0,
2012-08-06 09:44:00,(E),780.0,
2012-08-07 09:41:00,(E),780.0,
2012-08-08 09:50:00,(E),760.0,
2012-08-09 09:55:00,(E),760.0,
2012-08-10 09:52:00,(E),760.0,
2012-08-13 09:44:00,(E),760.0,
2012-08-14 09:37:00,(E),750.0,
2012-08-15 09:47:00,(E),770.0,
2012-08-16 09:38:00,(E),790.0,
2012-08-17 09:40:00,(E),800.0,
2012-08-21 09:43:00,(E),800.0,
2012-08-22 09:47:00,(E),800.0,
2012-08-23 09:50:00,(E),800.0,
2012-08-24 09:35:00,(E),800.0,
2012-08-27 09:43:00,(E),780.0,
2012-08-28 10:00:00,(E),770.0,
2012-08-29 09:39:12,(E),770.0,
2012-08-30 10:02:00,(E),760.0,
2012-08-31 10:00:00,(E),760.0,
2012-09-03 09:36:00,(E),760.0,
2012-09-04 09:38:00,(E),780.0,
2012-09-05 09:41:00,(E),790.0,
2012-09-06 09:49:00,(E),790.0,
2012-09-07 09:35:00,(E),810.0,
2012-09-10 09:39:00,(E),820.0,
2012-09-11 09:37:00,(E),830.0,
2012-09-12 09:40:00,(E),840.0,
2012-09-13 09:41:00,(E),840.0,
2012-09-14 09:40:00,(E),850.0,
2012-09-17 09:39:00,(E),820.0,
2012-09-18 09:38:00,(E),840.0,
2012-09-19 09:38:00,(E),845.0,
2012-09-20 10:05:00,(E),845.0,
2012-09-21 10:01:00,(E),835.0,
2012-09-25 10:03:00,(E),835.0,
2012-09-26 09:59:00,(E),820.0,
2012-09-27 10:06:00,(E),810.0,
2012-09-28 10:10:00,(E),820.0,
